sample,time_s,az_ms2
1037,4.148000,-0.005387
1038,4.152000,0.006584
1039,4.156000,0.006584
1040,4.160000,0.006584
1041,4.164000,-0.096367
1042,4.168000,-0.031723
1043,4.172000,0.032920
1044,4.176000,-0.010175
1045,4.180000,0.061651
1046,4.184000,-0.007781
1047,4.188000,-0.005387
1048,4.192000,0.030526
1049,4.196000,0.008978
1050,4.200000,0.025738
1051,4.204000,-0.005387
1052,4.208000,-0.034117
1053,4.212000,0.004190
1054,4.216000,0.102352
1055,4.220000,0.018555
1056,4.224000,-0.046088
1057,4.228000,-0.072425
1058,4.232000,0.004190
1059,4.236000,0.040103
1060,4.240000,0.013767
1061,4.244000,0.013767
1062,4.248000,0.001796
1063,4.252000,-0.077213
1064,4.256000,-0.019752
1065,4.260000,0.044891
1066,4.264000,0.025738
1067,4.268000,-0.026935
1068,4.272000,0.018555
1069,4.276000,-0.010175
1070,4.280000,-0.007781
1071,4.284000,0.001796
1072,4.288000,-0.043694
1073,4.292000,0.013767
1074,4.296000,-0.010175
1075,4.300000,-0.002993
1076,4.304000,-0.065242
1077,4.308000,0.023343
1078,4.312000,0.008978
1079,4.316000,-0.002993
1080,4.320000,-0.002993
1081,4.324000,-0.007781
1082,4.328000,-0.024541
1083,4.332000,-0.043694
1084,4.336000,0.004190
1085,4.340000,0.042497
1086,4.344000,0.047285
1087,4.348000,0.059256
1088,4.352000,0.032920
1089,4.356000,0.013767
1090,4.360000,0.025738
1091,4.364000,-0.007781
1092,4.368000,0.080804
1093,4.372000,-0.014964
1094,4.376000,-0.036512
1095,4.380000,-0.053271
1096,4.384000,-0.014964
1097,4.388000,-0.007781
1098,4.392000,0.018555
1099,4.396000,0.013767
1100,4.400000,-0.067636
1101,4.404000,-0.041300
1102,4.408000,-0.046088
